"date","H1","ph1","H10","ph10"
1994-09-12,7861.85660613132,"1",7989.6084840852,"1"
1994-09-13,9020.17014683939,"1",9160.99618090255,"1"
1994-09-14,7386.06575581844,"1",7717.38122873213,"1"
1994-09-15,8522.73781922368,"1",7634.8628852026,"1"
1994-09-16,7482.7346959844,"1",6811.22073714329,"1"
1994-09-19,7211.5591646547,"1",6217.69642602604,"1"
1994-09-20,3573.1443548897,"1",3510.10213121079,"1"
1994-09-21,2905.10143672476,"1",2505.66521559824,"1"
1994-09-22,2256.33412424704,"1",1967.68554723371,"1"
1994-09-23,1492.38402511081,"1",1297.47205273843,"1"
1994-09-26,1204.41305236323,"1",1105.10782088536,"1"
1994-09-27,1981.99333694846,"1",1780.84236721256,"1"
1994-09-28,1280.52459466661,"1",1050.71522161745,"1"
1994-09-29,1775.73834155125,"1",2063.68797464933,"1"
1994-09-30,1686.62681462858,"1",2048.21303115927,"1"
1994-10-03,2380.74508843979,"1",2795.12090002641,"1"
1994-10-04,4335.46064208644,"1",4842.0746623105,"1"
1994-10-05,6791.00809486003,"1",7049.45157744124,"1"
1994-10-06,7147.43916693944,"1",7451.4433868718,"1"
1994-10-11,6083.92868690546,"1",6309.37520017013,"1"
1994-10-12,7872.44650318106,"1",7023.21969250291,"1"
1994-10-13,8086.84712043755,"1",7207.2515287956,"1"
1994-10-14,7943.29286174782,"1",6760.47227022042,"1"
1994-10-17,7381.48606169798,"1",6268.05961241662,"1"
1994-10-18,6758.94371923544,"1",5896.3086345524,"1"
1994-10-19,5954.34758588342,"1",5225.11245155808,"1"
1994-10-20,4352.23019900438,"1",3870.00413231958,"1"
1994-10-21,1494.84572717367,"1",1691.53513604533,"1"
1994-10-24,1106.54324647493,"1",1301.09283677017,"1"
1994-10-25,905.170825431405,"1",1200.09417525239,"1"
1994-10-26,2929.16895797601,"1",2893.15778559009,"1"
1994-10-27,4540.33986064993,"1",4691.89840966936,"1"
1994-10-28,5520.14300002461,"1",5758.0746846696,"1"
1994-10-31,7222.21341667074,"1",7405.96207277844,"1"
1994-11-01,8621.83852172096,"1",8663.82818777193,"1"
1994-11-02,9490.2862522543,"1",9610.39331418536,"1"
1994-11-03,9613.83464240195,"1",9712.48680960123,"1"
1994-11-04,9090.52367651821,"1",9181.60915442835,"1"
1994-11-07,8562.33406614509,"1",8707.15703422145,"1"
1994-11-08,9832.99947075366,"1",9931.60602963768,"1"
1994-11-09,10124.9935982602,"1",10215.1877773784,"1"
1994-11-10,10941.8941959096,"1",11140.7024314737,"1"
1994-11-14,12142.5536400695,"1",12183.2331369306,"1"
1994-11-15,10399.1999253522,"1",10637.7274844997,"1"
1994-11-16,10659.9748732186,"1",10691.2778378308,"1"
1994-11-17,10689.4393813147,"1",11088.011472862,"1"
1994-11-18,9979.21303792686,"1",10300.8261068362,"1"
1994-11-21,10957.0455581457,"1",11028.3395659525,"1"
1994-11-22,10943.4939436088,"1",11046.1575368338,"1"
1994-11-23,11191.271799778,"1",10848.8561784357,"1"
1994-11-25,10888.3011250509,"1",10565.5743702358,"1"
1994-11-28,11228.6911379748,"1",10988.3343170676,"1"
1994-11-29,11364.4465628204,"1",11231.505467337,"1"
1994-11-30,11667.3579041232,"1",11733.5139973676,"1"
1994-12-01,12080.2799188253,"1",11322.1247469157,"1"
1994-12-02,11246.199049833,"1",10485.3188700953,"1"
1994-12-05,11163.9038056453,"1",10374.8727459849,"1"
1994-12-06,10710.9648116111,"1",10063.1900184391,"1"
1994-12-07,10223.634642427,"1",9425.32768389329,"1"
1994-12-08,9515.40911570452,"1",8961.47905426874,"1"
1994-12-09,8760.98637705825,"1",9019.46038734615,"1"
1994-12-12,8548.82339466752,"1",8926.29626873378,"1"
1994-12-13,9129.07553923502,"1",9696.83557299103,"1"
1994-12-14,9676.28080063096,"1",10200.1758789882,"1"
1994-12-15,9096.02238552829,"1",9675.46320893441,"1"
1994-12-16,9129.93633655366,"1",9721.55108926122,"1"
1994-12-19,5424.71128535376,"1",5726.26376054012,"1"
1994-12-20,6593.55121513526,"1",6938.2438081171,"1"
1994-12-21,2442.65940890593,"1",3076.93152444378,"1"
1994-12-22,3856.83838378449,"1",4288.67097347361,"1"
1994-12-23,3910.15195491623,"1",4241.70569708994,"1"
1994-12-27,6079.12395335478,"1",6436.89267763216,"1"
1994-12-28,7938.60703578422,"1",8305.02795326756,"1"
1994-12-29,8166.44515996168,"1",8015.34908655981,"1"
1994-12-30,8341.54217714668,"1",8651.87226122109,"1"
1995-01-03,8375.6948524068,"1",8424.51106470806,"1"
1995-01-04,8468.51010295802,"1",8715.81528169932,"1"
1995-01-05,8304.3669636489,"1",9145.14739322233,"1"
1995-01-06,7798.25431662592,"1",8534.86370616806,"1"
1995-01-09,5171.35150402378,"1",5927.05044285395,"1"
1995-01-10,6590.77500445243,"1",6969.0477598989,"1"
1995-01-11,7717.25218520438,"1",7936.08544566559,"1"
1995-01-12,4479.20137886059,"1",4593.10877728501,"1"
1995-01-13,5878.46485738035,"1",6158.5399021418,"1"
1995-01-17,7767.86749850877,"1",7979.76096681856,"1"
1995-01-18,8109.06706658027,"1",8315.20316068848,"1"
1995-01-19,7556.49292108591,"1",7775.58552272252,"1"
1995-01-20,8791.06890028621,"1",9256.87002750595,"1"
1995-01-23,4095.43466633079,"1",4340.27778778814,"1"
1995-01-24,563.04140933569,"1",1018.46595203352,"1"
1995-01-25,960.020627808382,"1",773.835410461516,"1"
1995-01-26,1918.78832337857,"1",1656.30738045355,"1"
1995-01-27,4193.12728678419,"1",3849.93225834824,"1"
1995-01-30,6384.81696916756,"1",5929.72254055753,"1"
1995-01-31,7674.87696852714,"1",7358.24189437076,"1"
1995-02-01,8400.38016033302,"1",8084.93451236269,"1"
1995-02-02,8720.73917295332,"1",8495.83485037698,"1"
1995-02-03,9799.73738057376,"1",9580.13622047366,"1"
1995-02-06,10643.9184118504,"1",10450.844876522,"1"
1995-02-07,11090.5828984015,"1",10565.356272925,"1"
1995-02-08,10996.4261250232,"1",10673.887522418,"1"
1995-02-09,11100.6405990605,"1",10892.0661115307,"1"
1995-02-10,11285.394914008,"1",11122.3027014307,"1"
1995-02-13,11282.6842058122,"1",11228.3876298294,"1"
1995-02-14,11309.7128613264,"1",11353.9183971419,"1"
1995-02-16,11357.3166054252,"1",11374.8094551263,"1"
1995-02-17,11388.8753115018,"1",11493.4701824585,"1"
1995-02-21,10840.2019747964,"1",10997.7973726967,"1"
1995-02-22,11112.4216977403,"1",11324.2699399975,"1"
1995-02-23,11309.3931759737,"1",11544.4242418589,"1"
1995-02-24,11596.9223066492,"1",11638.3872987964,"1"
1995-02-27,11752.4103265347,"1",11891.8795631769,"1"
1995-02-28,10729.7959471479,"1",10805.8939370477,"1"
1995-03-01,10548.5969708192,"1",10673.1901790514,"1"
1995-03-02,9562.16153982128,"1",9752.0332844134,"1"
1995-03-03,439.101994011824,"1",386.342826448773,"1"
1995-03-06,1659.34287386815,"1",1475.02722405538,"1"
1995-03-07,3082.8781614557,"1",2884.83062327424,"1"
1995-03-08,4711.63338053295,"1",4557.8430321407,"1"
1995-03-09,6294.76969318364,"1",6119.754720903,"1"
1995-03-10,8420.39239791533,"1",8386.74334740941,"1"
1995-03-13,9592.46820996818,"1",9574.86358777635,"1"
1995-03-14,10421.0790837398,"1",10408.2248459976,"1"
1995-03-15,8603.82315522706,"1",8574.65386484343,"1"
1995-03-16,10239.73022247,"1",10361.0368431215,"1"
1995-03-17,11581.5065559842,"1",11692.8222561992,"1"
1995-03-21,11809.7293824047,"1",11919.7884354574,"1"
1995-03-22,11921.363112114,"1",12030.4274040217,"1"
1995-03-23,11957.0674500823,"1",12024.5675132672,"1"
1995-03-24,11806.1387017201,"1",11869.5130891579,"1"
1995-03-27,12160.282134515,"1",12223.5197995748,"1"
1995-03-28,12656.0140513186,"1",12171.5315219425,"1"
1995-03-29,12531.0571679618,"1",12101.3307827657,"1"
1995-03-30,12298.1096922281,"1",12040.5536591097,"1"
1995-03-31,11899.968382497,"1",11662.6580408725,"1"
1995-04-03,12123.644882809,"1",12113.8771505002,"1"
1995-04-04,6719.98836068091,"1",6982.34803634112,"1"
1995-04-05,3816.91875735603,"1",3977.82529317374,"1"
1995-04-06,303.283467031943,"1",240.600261916527,"1"
1995-04-07,571.161071378634,"1",504.15052068092,"1"
1995-04-10,504.848098167667,"1",472.797379941802,"1"
1995-04-11,2347.03491405574,"1",2334.46269219281,"1"
1995-04-12,5971.46967664431,"1",6082.52856079789,"1"
1995-04-13,5118.47067787186,"1",5224.33609914379,"1"
1995-04-17,4522.96709688631,"1",4633.90481081718,"1"
1995-04-18,6608.77581903521,"1",6504.64790526353,"1"
1995-04-19,3399.24274337779,"1",3622.48898245436,"1"
1995-04-20,4212.73250997386,"1",4399.01393959449,"1"
1995-04-21,6477.70561231104,"1",6655.54038873637,"1"
1995-04-24,8397.74913579963,"1",7175.20739649552,"1"
1995-04-25,7028.03657414105,"1",6063.26010411622,"1"
1995-04-26,1226.14620559911,"1",1144.25706537999,"1"
1995-04-27,624.37930845163,"1",564.171780450022,"1"
1995-04-28,2156.53626026981,"1",2236.5863198028,"1"
1995-05-01,1554.57690206035,"1",1620.52790297478,"1"
1995-05-02,4705.34873835415,"1",4619.74068145236,"1"
1995-05-03,5186.27405398559,"1",5162.9631365457,"1"
1995-05-04,2117.14799152665,"1",2164.41142866369,"1"
1995-05-05,881.417049862322,"1",931.809266054024,"1"
1995-05-08,562.828931285231,"1",557.916234334307,"1"
1995-05-09,2434.13463987258,"1",2309.23231550564,"1"
1995-05-10,3731.80991057749,"1",3496.89317914651,"1"
1995-05-11,4633.54527179888,"1",4358.41443476688,"1"
1995-05-12,549.111727602986,"1",457.256766620812,"1"
1995-05-15,581.138253903026,"1",460.917800950269,"1"
1995-05-16,533.037696609503,"1",435.380596717661,"1"
1995-05-17,1883.90823172418,"1",1808.14394281378,"1"
1995-05-18,906.422857689163,"1",848.486151485668,"1"
1995-05-19,2723.34992663884,"1",2719.59235745297,"1"
1995-05-22,3686.38740391855,"1",3690.65015777129,"1"
1995-05-23,6101.71708114967,"1",6192.53919443477,"1"
1995-05-24,8528.64639769853,"1",8534.3571269199,"1"
1995-05-25,9290.35691926635,"1",9283.72919575527,"1"
1995-05-26,10297.46636985,"1",10311.7494589332,"1"
1995-05-30,11377.0912934599,"1",11399.5765703888,"1"
1995-05-31,10721.1029016952,"1",10826.2838139511,"1"
1995-06-01,11482.0533642523,"1",11643.9728373919,"1"
1995-06-02,12054.1101562697,"1",11454.9914314477,"1"
1995-06-05,11752.2798703939,"1",10980.7086547822,"1"
1995-06-06,11139.8881248833,"1",10555.6262853167,"1"
1995-06-07,10950.3380431439,"1",10526.6588202786,"1"
1995-06-08,8232.32412514071,"1",7570.01487387619,"1"
1995-06-09,6839.97780936183,"1",6295.8285020918,"1"
1995-06-12,6326.74273756829,"1",5947.91542942703,"1"
1995-06-13,6326.41903710177,"1",6047.9307505468,"1"
1995-06-14,7404.34707438939,"1",7058.90350626473,"1"
1995-06-15,8872.52315361769,"1",8790.55491476483,"1"
1995-06-16,9765.77620308933,"1",9763.84070927849,"1"
1995-06-19,10456.7223857888,"1",10476.9833039624,"1"
1995-06-20,11110.412888681,"1",11167.9826298762,"1"
1995-06-21,11608.5112079967,"1",11535.5758686209,"1"
1995-06-22,11893.0771203547,"1",11793.9066803448,"1"
1995-06-23,12075.1358650116,"1",12060.1651547666,"1"
1995-06-26,12290.7231344957,"1",12187.256242912,"1"
1995-06-27,12354.7300235209,"1",12296.8635718884,"1"
1995-06-28,12375.3776354782,"1",12406.9891340437,"1"
1995-06-29,12502.0572441112,"1",12575.9367824329,"1"
1995-06-30,9415.07380350161,"1",9737.13357894899,"1"
1995-07-03,10274.0827359632,"1",10281.2156111032,"1"
1995-07-05,10269.1711255353,"1",10563.4368363388,"1"
1995-07-06,10832.8895415275,"1",11106.0470414493,"1"
1995-07-07,11312.7092545755,"1",11561.8183201402,"1"
1995-07-10,9075.62978295521,"1",9445.44492520828,"1"
1995-07-11,10080.600406168,"1",10255.4642364333,"1"
1995-07-12,10708.4597672546,"1",10855.3827513824,"1"
1995-07-13,9996.93904891752,"1",9986.9580648706,"1"
1995-07-14,10103.2088323661,"1",10000.5071476158,"1"
1995-07-17,10669.657497637,"1",10656.1880056239,"1"
1995-07-18,9501.77345530386,"1",9645.4064196021,"1"
1995-07-19,9669.59706354835,"1",9848.3477673019,"1"
1995-07-20,10096.6392726199,"1",10235.906322856,"1"
1995-07-21,10539.9985450718,"1",10701.4824790982,"1"
1995-07-24,8678.28320622443,"1",8920.12544346243,"1"
1995-07-25,4924.33652256367,"1",5718.87042518067,"1"
1995-07-26,6226.31671710587,"1",7045.43743986767,"1"
1995-07-27,7249.90018929755,"1",7888.07244341134,"1"
1995-07-28,7621.65049807909,"1",8180.2663751875,"1"
1995-07-31,8430.85093419872,"1",9222.96354192085,"1"
1995-08-01,8979.95527705738,"1",9678.77915319897,"1"
1995-08-02,9474.26047313025,"1",10104.0219477786,"1"
1995-08-03,8758.09362756742,"1",9423.12461230097,"1"
1995-08-04,6295.21044847114,"1",6526.27795982561,"1"
1995-08-07,2568.94875887364,"1",2994.6814657365,"1"
1995-08-08,445.798629608725,"1",614.996698717082,"1"
1995-08-09,514.688832270179,"1",406.929358608978,"1"
1995-08-10,670.38031238654,"1",561.177894608523,"1"
1995-08-11,3342.27827481715,"1",3110.26823914668,"1"
1995-08-14,3531.9640988167,"1",3342.2545338392,"1"
1995-08-15,6128.13804316969,"1",5024.93067848087,"1"
1995-08-16,6375.56630576416,"1",5225.93879668087,"1"
1995-08-17,6419.96994675992,"1",5481.20566774978,"1"
1995-08-18,6367.18975591064,"1",5776.95397081964,"1"
1995-08-21,5539.25821214286,"1",5166.21723820823,"1"
1995-08-22,5649.67516425812,"1",5499.01411200559,"1"
1995-08-23,7281.5603808428,"1",7426.01920820197,"1"
1995-08-24,8001.18881199743,"1",8323.03517873667,"1"
1995-08-25,9262.34061384962,"1",9280.25300674257,"1"
1995-08-28,9790.53032285248,"1",9993.036891547,"1"
1995-08-29,10462.3877615918,"1",10740.3479871309,"1"
1995-08-30,11085.3300957814,"1",11341.5773417965,"1"
1995-08-31,11121.3256839014,"1",11172.6228517942,"1"
1995-09-01,11184.9168532612,"1",10379.1678658257,"1"
1995-09-05,10135.5446932035,"1",9571.96185666552,"1"
1995-09-06,9511.36320377177,"1",9339.90847376988,"1"
1995-09-07,9530.56688151932,"1",9053.8596846748,"1"
1995-09-08,8723.74358119951,"1",8374.24981117813,"1"
1995-09-11,8872.42390383381,"1",8550.40568298124,"1"
1995-09-12,8880.45337974284,"1",8853.83791389615,"1"
1995-09-13,9208.92654411378,"1",9399.41281613115,"1"
1995-09-14,9389.79786988461,"1",9654.13319976799,"1"
1995-09-15,8932.43855836855,"1",9210.7721989131,"1"
1995-09-18,8998.37702208846,"1",9154.57725346751,"1"
1995-09-19,8227.54576868277,"1",8325.20525571678,"1"
1995-09-20,1208.21529089353,"1",1250.57718435661,"1"
1995-09-21,616.661236857759,"1",805.989719723086,"1"
1995-09-22,1841.17459980428,"1",2330.43361546642,"1"
1995-09-25,3209.25029495002,"1",3828.11120789249,"1"
1995-09-26,4647.12729771074,"1",5264.98598855125,"1"
1995-09-27,5610.54179501023,"1",6157.59961652063,"1"
1995-09-28,6235.68750973931,"1",6733.12121631608,"1"
1995-09-29,3674.32446510066,"1",4166.53531500833,"1"
1995-10-02,1668.10613865499,"1",2170.03445211164,"1"
1995-10-03,742.811486503344,"1",629.817186110943,"1"
1995-10-04,3150.46480400398,"1",2725.70764227283,"1"
1995-10-05,2695.17907757389,"1",2350.07196200026,"1"
1995-10-06,1393.96222481379,"1",1199.57207328475,"1"
1995-10-10,3590.27135458247,"1",3323.00907668297,"1"
1995-10-11,5441.43800609753,"1",5029.33775763064,"1"
1995-10-12,7114.89352251773,"1",6736.84344473157,"1"
1995-10-13,8453.30051209452,"1",8215.42772529333,"1"
1995-10-16,9410.73042036328,"1",9161.6239197193,"1"
1995-10-17,9979.2905495712,"1",9752.78467310941,"1"
1995-10-18,9188.02391243877,"1",9040.34375434125,"1"
1995-10-19,8547.73633729932,"1",8456.25142089612,"1"
1995-10-20,6354.97353499761,"1",6095.18526388453,"1"
1995-10-23,8064.32489823873,"1",7654.2887294634,"1"
1995-10-24,9477.74051443166,"1",9368.21052173685,"1"
1995-10-25,10410.734934635,"1",10344.9647875025,"1"
1995-10-26,10356.363769545,"1",10344.3749904142,"1"
1995-10-27,10975.4847532276,"1",11000.3564334298,"1"
1995-10-30,11228.6138139634,"1",11270.3746409381,"1"
1995-10-31,11766.6385234718,"1",11689.6628303027,"1"
1995-11-01,11777.5391343895,"1",11704.7476806253,"1"
1995-11-02,12030.8162205817,"1",11996.7384556491,"1"
1995-11-03,12218.8434354089,"1",12220.3955411902,"1"
1995-11-06,12330.4585686495,"1",12297.0368212298,"1"
1995-11-07,11765.2024970357,"1",11729.9209681928,"1"
1995-11-08,11892.6167092521,"1",11455.6666675113,"1"
1995-11-09,11532.559519011,"1",11274.3097233267,"1"
1995-11-10,11388.8766763454,"1",11347.5827566313,"1"
1995-11-13,11587.9774752114,"1",11645.5122699837,"1"
1995-11-14,10639.0147682884,"1",10762.428898107,"1"
1995-11-15,10788.1404429248,"1",10942.5391104088,"1"
1995-11-16,11230.8745929598,"1",11397.6808612573,"1"
1995-11-17,11601.2652502022,"1",11744.8259263294,"1"
1995-11-20,11543.9487720323,"1",11546.5198403642,"1"
1995-11-21,9676.27431599948,"1",9836.23328255989,"1"
1995-11-22,10248.9520024858,"1",10405.3501063599,"1"
1995-11-24,10408.3255131386,"1",10569.7448806004,"1"
1995-11-27,10540.8121249584,"1",10645.8551712672,"1"
1995-11-28,10516.6236034999,"1",10628.3007999274,"1"
1995-11-29,10928.8814925592,"1",10887.395640359,"1"
1995-11-30,9976.51693840036,"1",9940.5209657493,"1"
1995-12-01,9164.58761816245,"1",9155.8771179707,"1"
1995-12-04,8825.6807704239,"1",8938.09735020821,"1"
1995-12-05,9576.43269745887,"1",9540.02450126242,"1"
1995-12-06,10136.0418520364,"1",10077.6632798037,"1"
1995-12-07,10034.0422861417,"1",9976.89151875166,"1"
1995-12-08,10462.0018733648,"1",10457.3144265254,"1"
1995-12-11,10466.811422418,"1",10386.7582223751,"1"
1995-12-12,9553.8563738885,"1",9438.43657950469,"1"
1995-12-13,10830.8453984538,"1",10599.2182274692,"1"
1995-12-14,11168.5874542699,"1",11041.3552185594,"1"
1995-12-15,10374.0636201242,"1",10356.9899696999,"1"
1995-12-18,10426.4270531633,"1",10432.7302145181,"1"
1995-12-19,10888.728410134,"1",10967.4219864406,"1"
1995-12-20,9999.29219980191,"1",10122.8173812303,"1"
1995-12-21,10811.3783497001,"1",10925.5821921435,"1"
1995-12-22,11443.8095699177,"1",11561.4056422308,"1"
1995-12-26,11764.9001882428,"1",11893.2206430051,"1"
1995-12-27,11967.1301580556,"1",12106.5327177493,"1"
1995-12-28,12507.86650883,"1",12490.4224899437,"1"
1995-12-29,11879.6002824574,"1",11862.8085131781,"1"
1996-01-02,11036.0135541417,"1",11123.5245439217,"1"
1996-01-03,11131.971414457,"1",11180.7581312027,"1"
1996-01-04,11189.5460400655,"1",11114.5956466556,"1"
1996-01-05,11205.4965685071,"1",10946.4109830205,"1"
1996-01-08,10994.8949303345,"1",10934.0625423505,"1"
1996-01-09,10936.0674641399,"1",10989.6205433507,"1"
1996-01-10,10732.3764161551,"1",10742.8360295891,"1"
1996-01-11,10684.9605382866,"1",10781.6651001914,"1"
1996-01-12,10609.9654446212,"1",10722.1912351333,"1"
1996-01-16,10919.6158539416,"1",11066.4994481542,"1"
1996-01-17,11251.5682951042,"1",11503.6355358648,"1"
1996-01-18,10450.9363739297,"1",10765.5418546792,"1"
1996-01-19,10579.8406252637,"1",10897.1405283304,"1"
1996-01-22,10945.9281044563,"1",11273.7964859307,"1"
1996-01-23,11659.167698756,"1",12013.2302831414,"1"
1996-01-24,11805.5474745861,"1",12127.8332430225,"1"
1996-01-25,12176.6332596741,"1",12270.5801902623,"1"
1996-01-26,12268.8852037074,"1",11691.6028833497,"1"
1996-01-29,11624.6735221248,"1",11297.1790234388,"1"
1996-01-30,11205.2159447544,"1",10884.0472578371,"1"
1996-01-31,10897.9892301082,"1",10347.9615411422,"1"
1996-02-01,10280.6127922507,"1",10110.047352363,"1"
1996-02-02,10019.6246393927,"1",10080.364389807,"1"
1996-02-05,10062.6640827143,"1",10120.9285431417,"1"
1996-02-06,9995.22903514144,"1",10056.8043568818,"1"
1996-02-07,9491.48567152472,"1",9558.55624245531,"1"
1996-02-08,9335.50542474585,"1",9481.11396996637,"1"
1996-02-09,9764.06736499479,"1",9917.56614391082,"1"
1996-02-12,9021.78194981632,"1",9202.06541367741,"1"
1996-02-13,9625.21927277711,"1",9885.34610173671,"1"
1996-02-14,10340.3578299208,"1",10558.60394951,"1"
1996-02-15,10191.2316104976,"1",10357.1916902059,"1"
1996-02-16,10922.2112816693,"1",10893.5562626286,"1"
1996-02-20,11394.5988567469,"1",11523.4194945545,"1"
1996-02-21,11844.0741802849,"1",11773.4929790313,"1"
1996-02-22,11706.2619013317,"1",11689.8582457712,"1"
1996-02-23,11938.5959687757,"1",12015.7863560961,"1"
1996-02-26,12032.3235571883,"1",11834.7651843196,"1"
1996-02-27,11869.8394633873,"1",11748.5349286177,"1"
1996-02-28,11721.9047352169,"1",11320.1516985204,"1"
1996-02-29,11415.8558851511,"1",11230.6254167744,"1"
1996-03-01,11200.1898707252,"1",11172.5228277893,"1"
1996-03-04,11055.6292785891,"1",11118.8197895119,"1"
1996-03-05,11083.0336503411,"1",11232.2806112809,"1"
1996-03-06,11197.0151293013,"1",11405.587229698,"1"
1996-03-07,11304.9579607808,"1",11238.6130314121,"1"
1996-03-08,11261.8084855382,"1",11232.5023130873,"1"
1996-03-11,11137.9687622319,"1",11234.4046824085,"1"
1996-03-12,11368.9209220642,"1",11425.6787022898,"1"
1996-03-13,11395.979201192,"1",10305.2311111495,"1"
1996-03-14,10155.5155582279,"1",8750.37189739959,"1"
1996-03-15,8191.5439370283,"1",7404.27404302915,"1"
1996-03-18,7256.96793594618,"1",6928.63834957913,"1"
1996-03-19,6792.23826899882,"1",6262.01431667359,"1"
1996-03-20,6187.29531212198,"1",6039.16373487623,"1"
1996-03-21,5913.29931864987,"1",6110.00482343848,"1"
1996-03-22,5854.56988509572,"1",6260.8033162699,"1"
1996-03-25,5683.12999702963,"1",6110.08871335956,"1"
1996-03-26,6685.7142574486,"1",5909.08091475835,"1"
1996-03-27,6483.62938582543,"1",6432.95875701175,"1"
1996-03-28,6162.00955857959,"1",6257.98473141713,"1"
1996-03-29,6358.29109000882,"1",6789.50888811731,"1"
1996-04-01,7010.25116903922,"1",7342.56209070794,"1"
1996-04-02,7569.79898782639,"1",7956.16982568671,"1"
1996-04-03,7974.208862389,"1",8515.83057095606,"1"
1996-04-04,8404.36054231683,"1",8744.67866387305,"1"
1996-04-05,8665.92308673882,"1",9119.2890490375,"1"
1996-04-08,9046.87807609219,"1",9564.7512005866,"1"
1996-04-09,9585.96120574553,"1",10125.3881109828,"1"
1996-04-10,10251.2960678631,"1",10727.3120614143,"1"
1996-04-11,10390.0515672392,"1",10819.8496629101,"1"
1996-04-12,10767.6536038108,"1",11133.6703995308,"1"
1996-04-15,11050.1663526358,"1",11402.1358286406,"1"
1996-04-16,11257.3261178434,"1",10785.4814642715,"1"
1996-04-17,10545.6111213515,"1",9873.43181517998,"1"
1996-04-18,9520.27775340178,"1",8908.27963371133,"1"
1996-04-19,8575.15627860313,"1",8491.90808160243,"1"
1996-04-22,8290.71685815021,"1",8239.91911078886,"1"
1996-04-23,8069.65122999093,"1",8009.82895563821,"1"
1996-04-24,7833.15920746006,"1",7805.61738400647,"1"
1996-04-25,7287.05291508759,"1",6928.24294799493,"1"
1996-04-26,7489.60342780007,"1",7656.31564633448,"1"
1996-04-29,8476.91727260006,"1",8506.10718047925,"1"
1996-04-30,8941.80784720825,"1",8869.04876419459,"1"
1996-05-01,9029.78573551922,"1",9127.41290412879,"1"
1996-05-02,9149.5196912553,"1",9386.86035652928,"1"
1996-05-03,9258.19265398495,"1",9617.71885295045,"1"
1996-05-06,9757.35017203854,"1",10191.8376700554,"1"
1996-05-07,9969.37415165882,"1",10412.9995593506,"1"
1996-05-08,10576.8790323213,"1",10901.7636255035,"1"
1996-05-09,10850.0768320705,"1",11083.0365411069,"1"
1996-05-10,11287.4521668012,"1",11133.0434811185,"1"
1996-05-13,11209.7114358139,"1",11149.6009121616,"1"
1996-05-14,11386.6603332565,"1",11239.5091546787,"1"
1996-05-15,11549.1119441787,"1",11484.9831545965,"1"
1996-05-16,11612.2938519734,"1",11623.2020025399,"1"
1996-05-17,11635.4726216827,"1",11534.1995652292,"1"
1996-05-20,11597.4715340707,"1",11584.6914677408,"1"
1996-05-21,11521.1782246016,"1",11403.7910725923,"1"
1996-05-22,11378.1194084717,"1",11354.2137706503,"1"
1996-05-23,11333.7829972867,"1",11429.2521220731,"1"
1996-05-24,11599.999230047,"1",11605.4825581441,"1"
1996-05-28,11723.2534944065,"1",11585.1360050362,"1"
1996-05-29,11436.2106390845,"1",11191.329080083,"1"
1996-05-30,11119.5971223749,"1",11014.5643003014,"1"
1996-05-31,10901.793946503,"1",10841.5790915538,"1"
1996-06-03,10925.2122519265,"1",11080.8599784416,"1"
1996-06-04,10834.8138951827,"1",11007.2663155601,"1"
1996-06-05,10779.0004122965,"1",10998.5765834646,"1"
1996-06-06,10490.8788446097,"1",10737.8195606553,"1"
1996-06-07,10853.9595710853,"1",11131.2373403126,"1"
1996-06-10,11083.0444247752,"1",11367.2607882923,"1"
1996-06-11,11424.6264828684,"1",11683.9232979862,"1"
1996-06-12,11596.4331973963,"1",11856.2560287275,"1"
1996-06-13,11871.3352680413,"1",11979.2856294153,"1"
1996-06-14,11981.4839028282,"1",12087.0562596817,"1"
1996-06-17,12120.5043952676,"1",12298.5482877122,"1"
1996-06-18,12431.3966811048,"1",12523.0178886958,"1"
1996-06-19,12483.7877679771,"1",12608.4998980982,"1"
1996-06-20,12502.0913092153,"1",12555.5973833022,"1"
1996-06-21,12376.8922832194,"1",12454.1608395594,"1"
1996-06-24,12243.3862083437,"1",12270.5279123833,"1"
1996-06-25,12134.0051392262,"1",12190.1752526608,"1"
1996-06-26,12200.8145995319,"1",12206.4591014773,"1"
1996-06-27,12254.7235081584,"1",12354.8417823606,"1"
1996-06-28,12264.629164202,"1",12235.4066486558,"1"
1996-07-01,12123.0901336613,"1",12148.5317445721,"1"
1996-07-02,10989.9542761545,"1",11042.8193817376,"1"
1996-07-03,11364.5185701854,"1",11499.3766169742,"1"
1996-07-05,11391.9220782827,"1",11506.9375043827,"1"
1996-07-08,11897.8336250407,"1",12052.9072459084,"1"
1996-07-09,12217.5077430032,"1",12309.3608745003,"1"
1996-07-10,12126.3724460866,"1",11673.7120956014,"1"
1996-07-11,11601.0366161648,"1",10840.9006098617,"1"
1996-07-12,10725.2036842324,"1",10398.0731277272,"1"
1996-07-15,10366.3345206994,"1",10211.6454080486,"1"
1996-07-16,10252.3132634401,"1",10302.1535026735,"1"
1996-07-17,10310.2819765169,"1",10523.7976463267,"1"
1996-07-18,10569.9648386612,"1",10711.6881659433,"1"
1996-07-19,10456.771682767,"1",10677.7723423752,"1"
1996-07-22,10451.9471779649,"1",10437.126198564,"1"
1996-07-23,10254.9535886042,"1",10355.2381000036,"1"
1996-07-24,10201.5489934548,"1",10389.3808655147,"1"
1996-07-25,10515.1066823139,"1",10671.2829148591,"1"
1996-07-26,10627.6303455145,"1",10851.228421772,"1"
