"date","H1","ph1","H10","ph10"
1993-05-24,9444.10744992918,"1",10255.152954545,"1"
1993-05-25,10309.0917250725,"1",10773.6022752199,"1"
1993-05-26,10768.2528062836,"1",11210.8006666775,"1"
1993-05-27,11148.1164496548,"1",11524.0619457898,"1"
1993-05-28,11532.0079263933,"1",11902.1730579515,"1"
1993-06-01,11944.6858275996,"1",12288.026574695,"1"
1993-06-02,12296.0031714477,"1",12638.759482886,"1"
1993-06-03,12640.0108069768,"1",12973.6920782762,"1"
1993-06-04,12961.0141756329,"1",13221.7047398332,"1"
1993-06-07,13208.334903527,"1",13453.2299652155,"1"
1993-06-08,13417.40639481,"1",13651.5485028422,"1"
1993-06-09,13629.2913610119,"1",13813.2983704069,"1"
1993-06-10,13779.751484691,"1",13888.3380818107,"1"
1993-06-11,13847.1542650323,"1",13972.7285099621,"1"
1993-06-14,13902.7822871863,"1",13965.4553141057,"1"
1993-06-15,13910.5878892513,"1",14007.1437387852,"1"
1993-06-16,13996.5486309862,"1",13997.3913336321,"1"
1993-06-17,13959.5777664421,"1",13916.8663643219,"1"
1993-06-18,13843.9205518668,"1",13756.3105586427,"1"
1993-06-21,13713.1990021182,"1",13593.2603746308,"1"
1993-06-22,13582.8505251446,"1",13548.5210038652,"1"
1993-06-23,13512.4595244771,"1",13560.8307487236,"1"
1993-06-24,13528.3514579498,"1",13615.2063066284,"1"
1993-06-25,13598.0495589902,"1",13716.1964393809,"1"
1993-06-28,13690.8028422356,"1",12963.5215020606,"1"
1993-06-29,12894.6275258034,"1",10550.9298966465,"1"
1993-06-30,10458.0654714317,"1",8481.98779204515,"1"
1993-07-01,8596.34803914274,"1",6812.20078902615,"1"
1993-07-02,7067.55385233802,"1",5544.12866400974,"1"
1993-07-06,5398.33806601431,"1",4197.60837309835,"1"
1993-07-07,4155.29012254047,"1",3631.45887721133,"1"
1993-07-08,3778.48895427757,"1",3867.51101906839,"1"
1993-07-09,4026.7945348269,"1",4328.7365314738,"1"
1993-07-12,4401.3162118632,"1",4997.02394459362,"1"
1993-07-13,5070.51759037581,"1",4986.49818494748,"1"
1993-07-14,5060.97941395221,"1",4967.73631307104,"1"
1993-07-15,4980.74444721521,"1",5145.34951546326,"1"
1993-07-16,5039.67073397721,"1",5706.91774842113,"1"
1993-07-19,5725.17413736214,"1",5669.28495613588,"1"
1993-07-20,5682.93852032769,"1",6190.13925967533,"1"
1993-07-21,6097.39813882783,"1",6617.08784079437,"1"
1993-07-22,6558.47288741059,"1",7088.41897389807,"1"
1993-07-23,7162.09371738783,"1",7880.34237866356,"1"
1993-07-26,7766.10195051935,"1",8539.57999037748,"1"
1993-07-27,8545.47936720402,"1",9051.96274831914,"1"
1993-07-28,9032.37394749776,"1",9388.74762896512,"1"
1993-07-29,9271.74757236113,"1",9666.24199461212,"1"
1993-07-30,9588.49112689154,"1",9869.50317470053,"1"
1993-08-02,9934.94932735143,"1",10229.5250669879,"1"
1993-08-03,10167.2173160355,"1",10229.112598954,"1"
1993-08-04,10128.252675733,"1",10188.3816751217,"1"
1993-08-05,10170.4372626882,"1",10371.6858157513,"1"
1993-08-06,10306.4938634994,"1",10548.6622526293,"1"
1993-08-09,10541.3473679212,"1",10921.3747313277,"1"
1993-08-10,10895.3612767628,"1",11358.4355855955,"1"
1993-08-11,11267.2290070404,"1",11199.5417341801,"1"
1993-08-12,11155.847392082,"1",10984.4450729813,"1"
1993-08-13,10849.4154225019,"1",10947.2081137051,"1"
1993-08-16,10767.1730241087,"1",10817.4726220766,"1"
1993-08-17,10804.4832411571,"1",10964.5638942111,"1"
1993-08-18,10893.0209903911,"1",11169.101044992,"1"
1993-08-19,11082.1976120541,"1",11448.5935952225,"1"
1993-08-20,11453.9673710568,"1",11766.5541681514,"1"
1993-08-23,11744.1979499191,"1",11874.3482886165,"1"
1993-08-24,11825.4987914038,"1",12078.7175999218,"1"
1993-08-25,12034.3497355983,"1",12333.4674241518,"1"
1993-08-26,12331.9232416557,"1",12590.1549903183,"1"
1993-08-30,12563.5516505361,"1",12425.0854061658,"1"
1993-08-31,12355.3636940349,"1",12369.4755387609,"1"
1993-09-01,12294.1859858529,"1",12331.5283443419,"1"
1993-09-02,12303.1462487915,"1",12386.0345773666,"1"
1993-09-03,12359.9231250376,"1",12551.268531107,"1"
1993-09-07,12505.231749506,"1",12577.7604210944,"1"
1993-09-08,12541.54746101,"1",12714.5599437698,"1"
1993-09-09,12628.2282685352,"1",12870.6856779173,"1"
1993-09-10,12846.8675498002,"1",13032.4986677195,"1"
1993-09-13,13026.5897126001,"1",13061.7525763143,"1"
1993-09-14,12989.3481424442,"1",12908.8529951573,"1"
1993-09-15,12828.5179479055,"1",12880.1472594346,"1"
1993-09-16,12891.8331063692,"1",13039.2521506053,"1"
1993-09-17,13002.5071626865,"1",13034.8318894243,"1"
1993-09-20,12988.3486480766,"1",13112.5625016242,"1"
1993-09-21,13055.0008716935,"1",12995.9982160886,"1"
1993-09-22,12947.3284985859,"1",13009.8350430024,"1"
1993-09-23,12957.742185371,"1",13026.6581146907,"1"
1993-09-24,12939.5510050018,"1",12186.3407583501,"1"
1993-09-27,12088.6487822036,"1",11769.524626263,"1"
1993-09-28,11593.4498365143,"1",11573.4122521861,"1"
1993-09-29,11505.1938321671,"1",11648.0645615136,"1"
1993-09-30,11769.3004770533,"1",12023.3601387724,"1"
1993-10-01,11964.5570056662,"1",12199.8001998158,"1"
1993-10-04,12110.5021355532,"1",12399.0049123559,"1"
1993-10-05,12398.9633594156,"1",12667.1681765539,"1"
1993-10-06,12673.0300206864,"1",12975.4792391267,"1"
1993-10-07,12943.335954652,"1",13259.4376311601,"1"
1993-10-08,13186.7669614209,"1",13325.9866658053,"1"
1993-10-12,13229.9021717109,"1",13396.5729553583,"1"
1993-10-13,13318.7636916971,"1",13485.9943239459,"1"
1993-10-14,13433.5250691811,"1",13636.7889637753,"1"
1993-10-15,13667.0164359236,"1",13873.6613461931,"1"
1993-10-18,13789.5651865001,"1",13955.4565199399,"1"
1993-10-19,13898.3817635607,"1",13880.123432565,"1"
1993-10-20,13826.3591091313,"1",13264.7833672043,"1"
1993-10-21,13191.6874882224,"1",12920.2830326857,"1"
1993-10-22,12801.1674551261,"1",12495.2166567463,"1"
1993-10-25,12439.6493604926,"1",12359.3264308435,"1"
1993-10-26,12340.1919029599,"1",12093.643360646,"1"
1993-10-27,12033.2593065047,"1",11434.2860705038,"1"
1993-10-29,11299.6079794318,"1",11022.9884443747,"1"
1993-11-01,10884.0500530421,"1",10829.0464481317,"1"
1993-11-02,10856.9163383226,"1",10999.5528986963,"1"
1993-11-03,10988.4429975666,"1",11226.1152665518,"1"
1993-11-04,11130.6268244378,"1",11361.8685368565,"1"
1993-11-05,11340.8716803363,"1",11584.7315399519,"1"
1993-11-08,11532.5081457257,"1",11726.6298580359,"1"
1993-11-09,11599.9765116118,"1",11886.4064145306,"1"
1993-11-10,11863.3300134972,"1",12181.4946242054,"1"
1993-11-12,12190.5803106969,"1",12507.0941401226,"1"
1993-11-15,12385.1504498722,"1",12729.983924743,"1"
1993-11-16,12757.852727869,"1",13099.4018689862,"1"
1993-11-17,13147.9762661915,"1",13337.6712609764,"1"
1993-11-18,13332.4030702788,"1",13462.3828638506,"1"
1993-11-19,13441.7893358565,"1",13613.4726230971,"1"
1993-11-22,13634.4577341371,"1",13682.4619626813,"1"
1993-11-23,13680.0545299645,"1",13741.3211880383,"1"
1993-11-24,13633.8807412049,"1",13737.3140935531,"1"
1993-11-26,13721.304527735,"1",13813.4707523579,"1"
1993-11-29,13765.5274587898,"1",13855.5756252697,"1"
1993-11-30,13830.0053183426,"1",13746.7209956802,"1"
1993-12-01,13741.5731193951,"1",13704.0034446569,"1"
1993-12-02,13647.2782585677,"1",13655.3621479233,"1"
1993-12-03,13626.4697035798,"1",13718.2059642713,"1"
1993-12-06,13654.0304672313,"1",13716.6223752192,"1"
1993-12-07,13626.3293896363,"1",13322.0825973659,"1"
1993-12-08,13205.3689218849,"1",13116.5705808898,"1"
1993-12-09,12949.5267340764,"1",12952.7593030582,"1"
1993-12-10,12875.7824727013,"1",12976.862634825,"1"
1993-12-13,12982.8482669629,"1",13144.3168571291,"1"
1993-12-14,12967.2215313813,"1",13169.3491750801,"1"
1993-12-15,13165.9116315758,"1",13391.0021442036,"1"
1993-12-16,13440.1239597338,"1",13510.3819099881,"1"
1993-12-17,13500.2973802371,"1",13619.4498005634,"1"
1993-12-20,13466.1361909936,"1",13422.1480667333,"1"
1993-12-21,13090.5248953981,"1",13116.4200254899,"1"
1993-12-22,13000.7592227357,"1",13150.0247348287,"1"
1993-12-23,13079.5187021837,"1",13286.8706041595,"1"
1993-12-27,13325.8574919756,"1",13551.7659028066,"1"
1993-12-28,13528.4472923446,"1",13353.6192507405,"1"
1993-12-29,13331.156554302,"1",13182.894399598,"1"
1993-12-30,13122.139507644,"1",13122.549378897,"1"
1993-12-31,13119.5219597697,"1",13195.5604109738,"1"
1994-01-03,13246.0646420615,"1",13353.53127156,"1"
1994-01-04,13292.8067385752,"1",13337.494389914,"1"
1994-01-05,13286.950226528,"1",13360.0499325543,"1"
1994-01-06,13361.9743610858,"1",13511.0571869309,"1"
1994-01-07,13384.7038527134,"1",13553.8658175974,"1"
1994-01-10,13588.4173149368,"1",13770.2631417895,"1"
1994-01-11,13746.3221713218,"1",13630.521639264,"1"
1994-01-12,13576.5978441656,"1",13420.0330590966,"1"
1994-01-13,13328.970227346,"1",12046.8949634656,"1"
1994-01-14,11950.3758137728,"1",11273.3779631036,"1"
1994-01-18,11108.635939557,"1",10238.1649863537,"1"
1994-01-20,10115.5801067026,"1",9798.97884587016,"1"
1994-01-21,9836.12619467822,"1",9864.34637827789,"1"
1994-01-24,9771.65581461274,"1",10039.2581034026,"1"
1994-01-25,10124.4254621717,"1",10446.5829857359,"1"
1994-01-26,10501.5063519441,"1",10786.6403173392,"1"
1994-01-27,10833.8544057484,"1",11259.4321256991,"1"
1994-01-28,11282.9668477639,"1",11813.3886308659,"1"
1994-01-31,11564.4169076205,"1",12009.3657279142,"1"
1994-02-01,11876.2825868691,"1",12180.3812754031,"1"
1994-02-02,12054.8264765084,"1",12118.2217770487,"1"
1994-02-03,12027.8658620135,"1",12228.5434886898,"1"
1994-02-04,12243.3444271721,"1",12509.1304408514,"1"
1994-02-07,12515.7150608505,"1",12810.7842511861,"1"
1994-02-08,12823.933699748,"1",11868.0299090664,"1"
1994-02-09,11893.8311027071,"1",10818.5909564239,"1"
1994-02-10,10752.0155471195,"1",9760.37042404856,"1"
1994-02-11,9652.00107012111,"1",7772.41684676442,"1"
1994-02-14,7767.45069802105,"1",6158.46873507601,"1"
1994-02-15,6209.36103526836,"1",5278.64324007271,"1"
1994-02-16,5307.27512707895,"1",4598.56878737393,"1"
1994-02-17,4600.52805344185,"1",3856.52951946283,"1"
1994-02-18,3931.05387036958,"1",3617.14997421058,"1"
1994-02-22,3589.34300121238,"1",3912.05783385035,"1"
1994-02-23,3939.02867927862,"1",4106.33288986917,"1"
1994-02-24,4227.33100621569,"1",4816.11657387555,"1"
1994-02-25,4790.51291882209,"1",5698.03172059061,"1"
1994-02-28,5698.41123789809,"1",6658.03904376914,"1"
1994-03-01,6731.20019999677,"1",7754.15572422807,"1"
1994-03-02,7836.04197671225,"1",8758.71692393985,"1"
1994-03-03,8787.40191820553,"1",9533.31121981142,"1"
1994-03-04,9593.17396616787,"1",10356.6897088922,"1"
1994-03-07,10378.8117457092,"1",10982.0224612507,"1"
1994-03-08,10938.9259083868,"1",11420.0532805325,"1"
1994-03-09,11417.3109139756,"1",11910.3917035025,"1"
1994-03-10,11928.1947400779,"1",12229.5272442564,"1"
1994-03-11,12276.9704461752,"1",12251.9065348407,"1"
1994-03-14,12205.1380088749,"1",12277.3908692656,"1"
1994-03-15,12235.8036151725,"1",11471.4115557086,"1"
1994-03-16,11561.1036473141,"1",11191.9561373692,"1"
1994-03-17,11166.7137251847,"1",11133.7338198733,"1"
1994-03-18,11085.3037136811,"1",11300.9702588889,"1"
1994-03-21,11423.9117621262,"1",11366.8247723709,"1"
1994-03-22,11362.0334672844,"1",11455.0605282369,"1"
1994-03-23,11352.7155488663,"1",11493.465316424,"1"
1994-03-24,11509.0135202487,"1",11771.7121462626,"1"
1994-03-25,11803.9938884071,"1",12092.1560421177,"1"
1994-03-28,12018.3128875819,"1",12371.9786165848,"1"
1994-03-29,12282.3262057652,"1",12342.2173766729,"1"
1994-03-30,12297.3343200311,"1",12493.1968357317,"1"
1994-03-31,12351.8150552554,"1",12618.5321363849,"1"
1994-04-04,12545.635309159,"1",12817.7154812136,"1"
1994-04-05,12850.9868378062,"1",12552.5482681686,"1"
1994-04-06,12490.6730818999,"1",12378.2870886448,"1"
1994-04-07,12258.033170315,"1",12332.8519819358,"1"
1994-04-08,12324.298683469,"1",12481.6912383366,"1"
1994-04-11,12551.7129815952,"1",12645.3200160255,"1"
1994-04-12,12571.9276360591,"1",11480.349773018,"1"
1994-04-13,11391.7125092115,"1",9268.18703718213,"1"
1994-04-14,9174.67082478157,"1",7375.61590722236,"1"
1994-04-15,7420.41804109545,"1",6356.45254351907,"1"
1994-04-18,6518.88462488271,"1",6023.26850006814,"1"
1994-04-19,5886.99763593101,"1",5261.60043540311,"1"
1994-04-20,5321.86525458093,"1",4964.35570871085,"1"
1994-04-21,5024.04071874252,"1",4927.03729891699,"1"
1994-04-22,4938.50625671087,"1",5402.06536088316,"1"
1994-04-25,5452.97304829165,"1",6015.65649149092,"1"
1994-04-26,6094.09116109745,"1",6748.77976265704,"1"
1994-04-28,6699.79260595206,"1",7453.621089215,"1"
1994-04-29,7402.14020063732,"1",8314.18955556844,"1"
1994-05-02,8482.60947021987,"1",9436.38718233037,"1"
1994-05-03,9457.95288668251,"1",10293.0047713924,"1"
1994-05-04,10298.1446643799,"1",10761.792943514,"1"
1994-05-05,10753.7365621985,"1",10541.8778824308,"1"
1994-05-06,10548.4937780989,"1",10613.6486357549,"1"
1994-05-09,10534.5321216854,"1",10738.6869229029,"1"
1994-05-10,10716.7049545554,"1",10956.7664333832,"1"
1994-05-11,11023.2481164325,"1",11301.7416872053,"1"
1994-05-12,11251.776146604,"1",11598.3292248302,"1"
1994-05-13,11570.8085933028,"1",11944.4492748127,"1"
1994-05-16,11989.8281455058,"1",12365.5950690606,"1"
1994-05-17,12337.3328413805,"1",12703.9585824212,"1"
1994-05-18,12693.8644652022,"1",13025.7260493926,"1"
1994-05-19,13020.2311429366,"1",13311.5602016785,"1"
1994-05-20,13291.4947911986,"1",13570.2960263252,"1"
1994-05-23,13543.1178507642,"1",13766.3122833731,"1"
1994-05-24,13735.4253627723,"1",13941.753555295,"1"
1994-05-25,13909.7452832101,"1",13987.9087820829,"1"
1994-05-26,13961.345711653,"1",14010.7021507541,"1"
1994-05-27,13943.335761378,"1",13763.0385068643,"1"
1994-05-31,13690.6284511922,"1",13646.9834688013,"1"
1994-06-01,13551.1749575207,"1",13609.709333469,"1"
1994-06-02,13507.2645898481,"1",13616.9006613528,"1"
1994-06-03,13577.9397845591,"1",13517.2128658576,"1"
1994-06-06,13429.0656365493,"1",13326.7656951511,"1"
1994-06-07,13215.3655648494,"1",13221.9534669424,"1"
1994-06-08,13186.4501246505,"1",13266.3700310409,"1"
1994-06-09,13317.9453657306,"1",13362.1444020089,"1"
1994-06-10,13330.9843630116,"1",13155.2074579663,"1"
1994-06-13,13095.0755441219,"1",11638.8585631985,"1"
1994-06-14,11525.0868908952,"1",10683.4743514163,"1"
1994-06-15,10456.8664492564,"1",10177.6978401141,"1"
1994-06-16,10056.5255237228,"1",9724.41751379515,"1"
1994-06-17,9831.02256968744,"1",9619.50430513616,"1"
1994-06-20,9510.76160772264,"1",9446.44281048943,"1"
1994-06-21,9353.59922565304,"1",9153.77695536814,"1"
1994-06-22,9220.33088927023,"1",9339.96874323837,"1"
1994-06-23,9307.93267572668,"1",9642.9769410086,"1"
1994-06-24,9553.85606578755,"1",9964.8591170764,"1"
1994-06-27,10066.1437349893,"1",10540.1903209951,"1"
1994-06-28,10494.6234244823,"1",11026.3394247846,"1"
1994-06-29,10889.2994638228,"1",11431.5009413094,"1"
1994-06-30,11462.8942167446,"1",11996.2771089374,"1"
1994-07-01,11828.7309657146,"1",12255.2715682946,"1"
1994-07-05,12212.9031392444,"1",12658.6080470893,"1"
1994-07-06,12651.3912696558,"1",13045.2816193427,"1"
1994-07-07,12998.0646354392,"1",12550.2108010286,"1"
1994-07-11,12501.4650239353,"1",11779.1680946174,"1"
1994-07-12,11668.9979240636,"1",11366.8295226844,"1"
1994-07-13,11254.7925417635,"1",11175.0061825008,"1"
1994-07-14,11258.684886964,"1",11391.5677448962,"1"
1994-07-15,11382.7386070191,"1",11633.3411031908,"1"
1994-07-18,11584.6092081227,"1",11929.7979140072,"1"
1994-07-19,11961.0103140173,"1",12322.1453241988,"1"
1994-07-20,12318.7781779346,"1",12683.7006516855,"1"
1994-07-21,12613.9821791851,"1",12677.7215509918,"1"
1994-07-22,12624.3241732386,"1",12712.7252742394,"1"
1994-07-25,12618.8258992645,"1",12806.5182811913,"1"
1994-07-26,12727.724621333,"1",12939.864880589,"1"
1994-07-27,12922.4660784507,"1",13149.5374200113,"1"
1994-07-28,13113.7206720537,"1",13356.4994411948,"1"
1994-07-29,13306.6763325209,"1",13158.4224958915,"1"
1994-08-01,13146.2886404745,"1",13127.8612509621,"1"
1994-08-02,13044.9579287898,"1",13110.956403583,"1"
1994-08-03,13018.7668091794,"1",11846.2623954324,"1"
1994-08-04,11788.7472627227,"1",11240.9293202462,"1"
1994-08-05,11065.2497985519,"1",10925.0987389641,"1"
1994-08-08,10831.8554251465,"1",10768.2080463929,"1"
1994-08-09,10898.7054423088,"1",10662.9814149569,"1"
1994-08-10,10582.1453560108,"1",10596.7786828047,"1"
1994-08-11,10484.3791534474,"1",10730.10962444,"1"
1994-08-12,10787.0172625047,"1",11134.9217542799,"1"
1994-08-15,11205.9661125416,"1",11572.3207561809,"1"
1994-08-16,11508.0847930778,"1",11926.6208268009,"1"
1994-08-17,11924.7122902533,"1",12304.0230978509,"1"
1994-08-18,12278.5049906316,"1",12631.4332597896,"1"
1994-08-19,12592.9504075054,"1",12863.7884899819,"1"
1994-08-22,12835.6523798645,"1",13153.8146609262,"1"
1994-08-23,13128.7379278002,"1",13364.8814691404,"1"
1994-08-24,13322.5818009449,"1",13542.2684269961,"1"
1994-08-25,13493.3451116669,"1",13656.7099844961,"1"
1994-08-26,13622.7878709133,"1",13805.8979121034,"1"
1994-08-29,13796.4745850499,"1",13978.682202662,"1"
1994-08-30,13451.9557333517,"1",13651.8240379137,"1"
1994-08-31,12790.5914984301,"1",13021.1512634343,"1"
1994-09-01,13124.0734858716,"1",13344.4006082941,"1"
1994-09-02,13466.2246444335,"1",12949.3208766614,"1"
1994-09-06,13094.3531077489,"1",12537.1512843131,"1"
1994-09-07,12393.0510803809,"1",12264.2432234138,"1"
1994-09-08,12220.3875609629,"1",12241.9780188377,"1"
1994-09-09,12112.8717050117,"1",12241.7880447207,"1"
1994-09-12,12136.5929999153,"1",12331.08054018,"1"
1994-09-13,12268.5272484089,"1",12457.5404677904,"1"
1994-09-14,12519.392972101,"1",12368.8008457167,"1"
1994-09-15,12633.7393306542,"1",11652.4814206001,"1"
1994-09-16,11787.9379736359,"1",10747.9351113232,"1"
1994-09-19,10932.689742246,"1",9667.31745954234,"1"
1994-09-20,9436.55067566221,"1",7982.07180630804,"1"
1994-09-21,8184.12519715505,"1",7526.27577981911,"1"
1994-09-22,7505.52536354025,"1",7382.23940266739,"1"
1994-09-23,7455.86212960311,"1",7628.35876106014,"1"
1994-09-26,7873.04086333976,"1",7967.19403721577,"1"
1994-09-27,8070.66382179738,"1",7719.08486088452,"1"
1994-09-28,7847.24829020254,"1",7691.33853177634,"1"
1994-09-29,7759.28619776612,"1",7908.2940593579,"1"
1994-09-30,8061.11218751402,"1",8623.10142374144,"1"
1994-10-03,8725.63743460221,"1",9434.28496944391,"1"
1994-10-04,9361.22698682836,"1",10121.6459121896,"1"
1994-10-05,9251.88841570149,"1",9985.68375495807,"1"
1994-10-06,10544.2059521706,"1",10955.2242362685,"1"
1994-10-11,11381.7765677576,"1",11783.4503756247,"1"
1994-10-12,11717.5185100733,"1",11176.3126100511,"1"
1994-10-13,11070.7629695547,"1",10578.1349498703,"1"
1994-10-14,10032.385943517,"1",9519.19340575355,"1"
1994-10-17,9188.02341070131,"1",8833.25617265646,"1"
1994-10-18,8356.13039166094,"1",8515.11618922583,"1"
1994-10-19,7948.94574347579,"1",7841.36902829782,"1"
1994-10-20,7882.45151891908,"1",7200.00520264406,"1"
1994-10-21,7240.70043882397,"1",7279.59199108051,"1"
1994-10-24,7180.98549488719,"1",7511.5481163358,"1"
1994-10-25,7557.60810123751,"1",8071.91865708375,"1"
1994-10-26,7184.70930318452,"1",7541.94098968273,"1"
1994-10-27,7135.46580660966,"1",7578.31588331362,"1"
1994-10-28,8188.23196118622,"1",8678.1816690811,"1"
1994-10-31,9337.51467795469,"1",9744.63520520688,"1"
1994-11-01,10206.5071505568,"1",10189.6226778209,"1"
1994-11-02,10561.9125914648,"1",10629.866535255,"1"
1994-11-03,10777.464310688,"1",11195.1840481196,"1"
1994-11-04,11400.5079614773,"1",11907.3282220134,"1"
1994-11-07,11357.4860417891,"1",11863.9764666077,"1"
1994-11-08,11680.1926917391,"1",12148.3947151497,"1"
1994-11-09,12130.0180897585,"1",12567.772324528,"1"
1994-11-10,12061.3328423018,"1",12471.2388690594,"1"
1994-11-14,12363.2500080208,"1",12681.8154624315,"1"
1994-11-15,12097.4785645867,"1",12075.8877734684,"1"
1994-11-16,12445.1843088807,"1",12328.8699218787,"1"
1994-11-17,12368.2948770981,"1",12040.7715368968,"1"
1994-11-18,12704.817468796,"1",12529.5799627992,"1"
1994-11-21,12466.4003814241,"1",12408.3382740788,"1"
1994-11-22,12730.9573931334,"1",12660.702912411,"1"
1994-11-23,12522.4879298234,"1",12436.4569715207,"1"
1994-11-25,12421.6321372002,"1",12465.3296931083,"1"
1994-11-28,12554.013465691,"1",12645.7030612296,"1"
1994-11-29,12736.0931731601,"1",12920.3711560954,"1"
1994-11-30,12905.3445199541,"1",13099.1673950547,"1"
1994-12-01,12899.3074725068,"1",12829.24153899,"1"
1994-12-02,11644.5719985652,"1",12192.7979769124,"1"
1994-12-05,11715.8152192502,"1",11855.7653068826,"1"
1994-12-06,11399.5455211453,"1",11592.704249476,"1"
1994-12-07,11184.3176150875,"1",10909.4269978115,"1"
1994-12-08,10580.9958028847,"1",10522.8237791287,"1"
1994-12-09,10209.2488302165,"1",10307.4454966692,"1"
1994-12-12,10163.2982199349,"1",10424.5688686656,"1"
1994-12-13,10431.3250591587,"1",10651.794984848,"1"
1994-12-14,10695.2346086132,"1",11019.8512435753,"1"
1994-12-15,11219.6612610786,"1",11388.3143263805,"1"
1994-12-16,11434.6794728431,"1",11723.1102493837,"1"
1994-12-19,11754.0400875437,"1",12144.041972218,"1"
1994-12-20,11955.1397520539,"1",12365.6269854505,"1"
1994-12-21,12489.7856789475,"1",12646.7231843011,"1"
1994-12-22,12481.3415067363,"1",12615.1764381381,"1"
1994-12-23,12555.2350416764,"1",12737.4152887691,"1"
1994-12-27,12732.3672855955,"1",12840.0903382011,"1"
1994-12-28,12880.9513444018,"1",13015.0280989765,"1"
1994-12-29,13013.4148315001,"1",12431.9373545477,"1"
1994-12-30,12432.8187071738,"1",12126.3216314435,"1"
1995-01-03,12130.4236828263,"1",11694.5238564086,"1"
1995-01-04,11726.9087015426,"1",11598.3764960735,"1"
1995-01-05,11347.2452799587,"1",11342.4037126197,"1"
1995-01-06,11481.3471760179,"1",11680.1071841006,"1"
1995-01-09,11952.8923566921,"1",12219.1589635833,"1"
1995-01-10,12179.9519745077,"1",11668.0593066104,"1"
1995-01-11,11588.252200965,"1",11345.9100889389,"1"
1995-01-12,11056.5260309558,"1",11100.956008802,"1"
1995-01-13,11048.6037718293,"1",11212.7229108145,"1"
1995-01-17,11198.7641862778,"1",11434.2371050374,"1"
1995-01-18,11476.0336898738,"1",11804.0128804051,"1"
1995-01-19,11827.9219316146,"1",12214.5121724336,"1"
1995-01-20,11986.3004107767,"1",12349.2872587824,"1"
1995-01-23,12661.935535468,"1",13047.9927617768,"1"
1995-01-24,13018.5735464261,"1",13047.8333155619,"1"
1995-01-25,13038.153862026,"1",13072.7936637889,"1"
1995-01-26,13004.9334993069,"1",13018.6524068168,"1"
1995-01-27,12988.7706518087,"1",13077.3361785444,"1"
1995-01-30,13141.1275709712,"1",13243.6836822267,"1"
1995-01-31,13186.0987241382,"1",13343.6189135871,"1"
1995-02-01,13179.3203074992,"1",13248.2419481555,"1"
1995-02-02,13172.1700604983,"1",13234.0741719498,"1"
1995-02-03,13223.878428414,"1",13344.3595776624,"1"
1995-02-06,13308.6445396643,"1",13433.5100881407,"1"
1995-02-07,13432.1953305101,"1",13154.861488473,"1"
1995-02-08,13112.3000186345,"1",12951.9938320481,"1"
1995-02-09,12912.2126702786,"1",12784.1685702317,"1"
1995-02-10,12756.3677831869,"1",12558.5727967421,"1"
1995-02-13,12519.8957757945,"1",12411.7409682136,"1"
1995-02-14,12328.0873064945,"1",12353.6946507972,"1"
1995-02-16,12334.3865052613,"1",12431.189207874,"1"
1995-02-17,12445.1633663983,"1",12636.1035989295,"1"
1995-02-21,12545.9181604667,"1",12766.0732656055,"1"
1995-02-22,12745.5846359903,"1",12946.8443541878,"1"
1995-02-23,12957.5828778201,"1",13172.6410700697,"1"
1995-02-24,13119.1443417751,"1",13185.2834910224,"1"
1995-02-27,13138.5474993977,"1",13278.7029897576,"1"
1995-02-28,13157.1250784652,"1",13340.782498434,"1"
1995-03-01,13271.581850931,"1",13486.6140220459,"1"
1995-03-02,13480.3298354527,"1",13477.0206953285,"1"
1995-03-03,12788.4343282709,"1",12859.5369017519,"1"
1995-03-06,12601.0033714218,"1",12705.1597518916,"1"
1995-03-07,12862.1425767675,"1",13001.4911663186,"1"
1995-03-08,13215.6854665214,"1",13365.5478767912,"1"
1995-03-09,13415.2980242611,"1",13564.5911209547,"1"
1995-03-10,13464.4560353124,"1",13595.7560873986,"1"
1995-03-13,13757.1713026177,"1",13844.3759595841,"1"
1995-03-14,13973.9568479146,"1",14008.0936671294,"1"
1995-03-15,13902.5598226796,"1",14060.4791202266,"1"
1995-03-16,13813.1762914405,"1",13950.6044218859,"1"
1995-03-17,13835.2636834791,"1",13953.1788517563,"1"
1995-03-21,14126.1261897341,"1",13992.7626889564,"1"
1995-03-22,14095.2830568131,"1",13968.4106122791,"1"
1995-03-23,14003.9335096324,"1",13952.8045476174,"1"
1995-03-24,14007.6196058002,"1",13809.2464693488,"1"
1995-03-27,13766.3812535066,"1",13657.6151707359,"1"
1995-03-28,13521.2822019605,"1",13153.1083065811,"1"
1995-03-29,13035.8002471668,"1",12840.5912274549,"1"
1995-03-30,12706.2627850006,"1",12753.2820312539,"1"
1995-03-31,12667.6204570987,"1",12712.1354792047,"1"
1995-04-03,12754.1106242147,"1",12826.1742851547,"1"
1995-04-04,12352.4913257185,"1",12451.9991423323,"1"
1995-04-05,12584.790462232,"1",12741.5920032866,"1"
1995-04-06,12843.1824792458,"1",13029.7979380392,"1"
1995-04-07,12915.4948294266,"1",13085.4519550803,"1"
1995-04-10,12879.0366012554,"1",13066.0539012778,"1"
1995-04-11,13006.8591324434,"1",13158.5028834998,"1"
1995-04-12,12996.9874758145,"1",13135.2222076018,"1"
1995-04-13,13417.4110939423,"1",13575.5502114151,"1"
1995-04-17,13752.2531365443,"1",13925.5655161875,"1"
1995-04-18,13936.7115306406,"1",13953.3445842157,"1"
